Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Supersubmarina,indie (Origen: indie),Canción,Centro De Atencion,2010,1YyXJmUsPOIaBoBMHCOeBB,3LYJiRx2vxocmtxikxcnKN,Electroviral,2010,Supersubmarina,"Supersubmarina is a Spanish indie pop-rock band from Baeza (Jaen). <a href=""https://www.last.fm/music/Supersubmarina"">Read more on Last.fm</a>",3002776,70892
James Vincent McMorrow,indie (Origen: indie),Canción,We Don't Eat,2010,2Fpf5a5fGDWSHNj1iIPc5W,33HjgKPNuu4pYcTzAShz2i,Early in the Morning (Special Edition),2010,James Vincent McMorrow,"James Vincent McMorrow is an Irish singer-songwriter from Dublin, Ireland. McMorrow began performing under his own name in 2007, releasing an EP entitled The Sparrow and the Wolf in 2008. His debut album, Early in the Morning, was released in February 2010 via Believe Recordings in Ireland. The album's momentum was initially slow, but the use of one of the album's songs on Grey's Anatomy sparked interest in the US and in Europe. The album was released to the rest of the world in March 2011; and charted in the top 30 in Ireland and Norway. <a href=""https://www.last.fm/music/James+Vincent+McMorrow"">Read more on Last.fm</a>",16393895,952394
Pol 3.14,indie (Origen: indie),Canción,A Ras de Cielo (3 Metros Sobre el Cielo),2010,1eSINRux5GP8rKatpDS7wK,7qlRgHgcSRi9NoXSa1uAUl,A Ras de Cielo (3 Metros Sobre el Cielo),2010,Pol 3.14,"Pol o Pol 3.14 es un grupo de música español que está intergardo por Joaquín, que utiliza el nombre de Pol, y por Ricardo, Borja y Christian, los 3.14
Llegó a la popularidad por interpretar sus canciones en la última temporada de Los hombres de Paco
Sus canciones más conocidas son 'Lo que no ves', seguida de 'Bipolar', la más importante para el grupo ya que fue la canción con la que llegaron a la televisión, y 'A ras de cielo'.
Pol comienza en 2005 curtiéndose en los bares madrileños acompañado de su guitarra. <a href=""https://www.last.fm/music/Pol+3.14"">Read more on Last.fm</a>",270569,24511
Beach House,indie (Origen: indie),Canción,Take Care,2010,2aydv0bsXbIZg3Sk2S6u86,7ejB3MHdDNcY3GzRsQRAHs,Teen Dream,2010,Beach House,"Beach House is an American dream pop band that formed in 2004 in Baltimore, Maryland, United States. The group consists of Victoria Legrand  (vocals, organ), who is the niece of French composer Michel Legrand, Alex Scally, and as of 2022,  James Barone (drums, percussion, bass guitar). Since their formation, the group has released eight studio albums: Beach House (2006), Devotion (2008), Teen Dream (2010), Bloom (2012), Depression Cherry (2015), Thank Your Lucky Stars (2015), 7 (2018), and Once Twice Melody (2022). <a href=""https://www.last.fm/music/Beach+House"">Read more on Last.fm</a>",232498217,3380008
Arcade Fire,indie (Origen: indie),Canción,Ready to Start,2010,01wsKcJ8ptqUmatpJlEGYj,3DrgM5X3yX1JP1liNLAOHI,The Suburbs,2010,Arcade Fire,"Arcade Fire is a Canadian indie rock band formed in Montreal, Quebec, Canada in 2001. The band consists of Win Butler (vocals, guitar, piano), Régine Chassagne (vocals, accordion, keyboards, hurdy gurdy, drums), Richard Reed Parry (bass, guitar), Tim Kingsbury (bass), and Jeremy Gara (drums). Montreal percussionist Dane Mills performed on the EP and in early live shows.  Will Butler (keyboards, guitar) left the band in 2022 to focus on his solo career. The touring band includes horn players and violinists. <a href=""https://www.last.fm/music/Arcade+Fire"">Read more on Last.fm</a>",222504374,3062715
Angus & Julia Stone,indie (Origen: indie),Canción,Santa Monica Dream,2010,10NKsfeOzLXqyOtmMEHHu9,0Q9wQEB1q2C8uHMQhCMtGZ,Down The Way,2010,Angus & Julia Stone,"Angus & Julia Stone are an Australian acoustic folk-pop duo consisting of siblings Julia Stone and Angus Stone from Sydney, New South Wales, Australia. Their decision to collaborate was taken at the beginning of 2006. Prior to that, both had performed as solo artists at open mic nights but utilised the other as a backing partner.  Ultimately they came up with the same idea, “Why don’t we play together? It kind of made a lot of sense”. In terms of composing the material <a href=""https://www.last.fm/music/Angus+&+Julia+Stone"">Read more on Last.fm</a>",45810119,1634994
The Tallest Man On Earth,indie (Origen: indie),Canción,The Dreamer,2010,5FcLey1TteEHktzvMcTk7S,5lCQtNmeRx4cI4UDwdv6Rn,Sometimes The Blues Is Just A Passing Bird,2010,The Tallest Man On Earth,"Kristian Matsson (born 30 April 1983) is a singer-songwriter from Dalarna, Sweden, who performs under the stage name of The Tallest Man on Earth. Matsson grew up in Leksand, and began his solo career in 2006, having previously been the lead singer of the indie band Montezumas. His music has often drawn comparisons to the music of Bob Dylan.

Since 2006, Matsson has released four full-length albums and two EPs. He records and produces these in his home, and usually records his voice and guitar together on one track. <a href=""https://www.last.fm/music/The+Tallest+Man+on+Earth"">Read more on Last.fm</a>",41908471,1120824
Miami Horror,indie (Origen: indie),Canción,I Look to You,2010,4i7HrBTsaocmoNPoifG7Bd,37oEeZfUpmbYlJnORF36Zk,Illumination,2010,Miami Horror,"Miami Horror are an Australian indie-electronic band from Melbourne, Australia (with the name referring to producer, Benjamin Plant, and to the four-piece live incarnation). Beginning in  2007 under the moniker Miami Horror, Plant started with a series of remixes. The debut release came in 2008 with a five-track EP, Bravado, on Virgin Records. The live show has Plant augmented by Josh Moriarty (Peacocks, ex-Young & Restless) (guitars), DJ/producer Aaron Shanahan (drums), and Daniel Whitechurch (bass, keyboards, and guitars). <a href=""https://www.last.fm/music/Miami+Horror"">Read more on Last.fm</a>",14007913,778377
Broken Bells,indie (Origen: indie),Canción,The Ghost Inside,2010,32fmQsWSAaDas2MJRyMSGG,0X7WyEKdm5afGj1fmD7Blx,Broken Bells,2010,Broken Bells,"Broken Bells is an American indie rock duo which formed in 2009 in Los Angeles. The band consists of James Mercer (vocals, guitar) and Brian ""Danger Mouse"" Burton (multiple instruments, production). Mercer is a member of the indie rock band The Shins and Burton is a member of Gnarls Barkley and Dangerdoom, as well as being a respected producer for such artists as Beck, Gorillaz, The Rapture and The Black Keys.

The debut self-titled album by Broken Bells was released on Columbia Records on March 9, 2010. <a href=""https://www.last.fm/music/Broken+Bells"">Read more on Last.fm</a>",34438936,1379445
Alex G,indie (Origen: indie),Canción,Gnaw,2010,4F7SWwVXyvGlCs9TtXJbUd,42bSpkr89bdrwMMNuEZlDJ,Race,2010,Alex G,"Alex Giannascoli, better known by his stage name Alex G (formerly (Sandy) Alex G), is a multi-instrumentalist based in  Philadelphia, Pa. He attended Haverford High School where he served as a member of The Skin Cells (2006-2015) along with Sam and Colin Acchione.

Under his own name of Alex G, he started his career with DIY self-releases on Bandcamp and began building up an audience with his label debut, DSU (2014), released on Orchid Tapes to critical acclaim from various publications. <a href=""https://www.last.fm/music/Alex+G"">Read more on Last.fm</a>",234591782,1956629
IZAL,indie (Origen: indie),Canción,Cara de Poker,2010,4EFhl3W8FRdVVnQcKW6sPP,6i0Twqpwao7f4jasg9FQVU,Teletransporte,2010,IZAL,"In 2010, with more than 10 years of experience behind them, five musicians came together to form IZAL. A band made up of Mikel Izal (vocals, composer, guitar, ukulele), Emanuel Pérez “Gato” (bass), Alejandro Jordá (drums and percussion), Alberto Pérez (guitar, Lap Steel) and Iván Mella (piano, keyboards, synthesizers ). Coming from different geographical locations, Madrid became their ""base"" of operations, which is why the name ""Madrid band"" has been highly honored since its inception, despite not being originally from the capital. <a href=""https://www.last.fm/music/Izal"">Read more on Last.fm</a>",2988386,64869
James Vincent McMorrow,indie (Origen: indie),Canción,If I Had a Boat,2010,4I1BlAeZK4UBSCKoaz8vQS,33HjgKPNuu4pYcTzAShz2i,Early in the Morning (Special Edition),2010,James Vincent McMorrow,"James Vincent McMorrow is an Irish singer-songwriter from Dublin, Ireland. McMorrow began performing under his own name in 2007, releasing an EP entitled The Sparrow and the Wolf in 2008. His debut album, Early in the Morning, was released in February 2010 via Believe Recordings in Ireland. The album's momentum was initially slow, but the use of one of the album's songs on Grey's Anatomy sparked interest in the US and in Europe. The album was released to the rest of the world in March 2011; and charted in the top 30 in Ireland and Norway. <a href=""https://www.last.fm/music/James+Vincent+McMorrow"">Read more on Last.fm</a>",16393895,952394
Antílopez,indie (Origen: indie),Canción,La Necrológica de un Amorío,2010,155O8cTo0xTQZo8ZyhRmNe,4dpcJfZ1BRLeHhV7nIGnnp,Ser Músico + Maquetas,2010,Antílopez,"Antílopez es un dúo de artistas onubenses con un nuevo concepto de canción de autor. Son compositores e intérpretes de sus creaciones y espectáculos, cuya escena es representativa por un toque de post-humorismo. Algunos medios lo han denominado como ""un gen Globetrotter en su música"". Un aire desenfadado dentro de lo virtuoso, cercano y sencillo dentro de lo poético, al que aplican con comicidad una extensión de lo que son abajo del escenario: divagaciones <a href=""https://www.last.fm/music/+noredirect/Ant%C3%ADlopez"">Read more on Last.fm</a>",211680,10237
Brandon Flowers,indie (Origen: indie),Canción,Jilted Lovers & Broken Hearts,2010,50nMTUEOuBUF7Q3FRs8Qpw,7zKxFkMyehmw9u3MhLpMPK,Flamingo,2010,Brandon Flowers,"Brandon Richard Flowers (born June 21, 1981 in Henderson, Nevada, United States) is the vocalist and keyboardist in the American indie rock band The Killers. His older brother Shane, got him into music like The Smiths and Morrissey, The Beatles, The Cure and Queen. Brandon has played with U2, New Order, Pet Shop Boys, Bruce Springsteen and other bands of which he is a fan. 

While listening to the radio in his car after his very first college class, Flowers heard the song ""Changes"" by David Bowie. <a href=""https://www.last.fm/music/Brandon+Flowers"">Read more on Last.fm</a>",16386163,617368
Lori Meyers,indie (Origen: indie),Canción,Rumba En Atmósfera Cero,2010,5aKu4pCxgYAXeCIVMTtUD0,1Wi1sETJXV9JCa5KycSuBA,Cuando El Destino Nos Alcance,2010,Lori Meyers,"Lori Meyers is an spanish indie pop band from Loja, Spain, formed in 1998. The members are Antonio López, Julián Méndez, Alejandro Méndez and Alfredo Núñez. 

First their style was asociated to the noise pop of Los Planetas (Granada is near Loja) but later the 60s revival influences with rich vocal harmonies related them with other granadian band: Los Ángeles.

They have produced two EPs, La Caza and Ya Lo Sabes, and three LPs, ""Viaje De Estudios"", ""Hostal Pimodan"" and ""Cronolánea"".

More information on www.lorimeyers.net <a href=""https://www.last.fm/music/Lori+Meyers"">Read more on Last.fm</a>",4108753,120209
Love of Lesbian,indie (Origen: indie),Canción,Club de fans de John Boy - Remix,2010,1akyeGFjYXwTF65OMgfKEX,6RH7NZcRAI1qnkCBCyId79,John boy,2010,Love of Lesbian,"Love of Lesbian is a Spanish indie pop/indie rock band. 
In the beginning they were influenced by The Cure (they toured with them in Spain), Radiohead and R.E.M. Today they have the personal Love of Lesbian sound and style. There is always a ""sold out"" at all their concerts. Each one is a mix of party-concert-celebration-catharsis.
Santi Balmes, the writer, main composer, and charismatic leader brings to each album excellent lyrics of high composition, from a delicious sense of humour to deep emotional tales. <a href=""https://www.last.fm/music/Love+of+Lesbian"">Read more on Last.fm</a>",11265021,174383
Miss Caffeina,indie (Origen: indie),Canción,Mi rutina preferida,2010,2ZEeBTNPxuMhxh18vUMKX6,4jrxwE2NqPv9FmFJylPeH5,Imposibilidad del fenómeno,2010,Miss Caffeina,"Miss Caffeina is an indie pop/rock group from Spain, formed in Madrid in 2006. The band's current lineup features Alberto Jiménez (vocals), Sergio Sonal (guitar), Antonio Poza (bass), and Álvaro Navarro (keyboards).
The band initially gained recognition with a series of EPs, including Destrucción Creativa (2007), En Marte y Carrusel (2008), and Magnética (2009). Their debut full-length album, Imposibilidad del fenómeno, was released in 2010. <a href=""https://www.last.fm/music/Miss+Caffeina"">Read more on Last.fm</a>",1947455,64170
Pedro Guerra,indie (Origen: indie),Canción,Contigo en la Distancia,2010,7820J99MJU42DADC6DsMfh,7bouBjt8bjfdAHivSZ6hui,Contigo En La Distancia,2010,Pedro Guerra,"Pedro Manuel Guerra Mansito (2 June 1966 in Güímar, Teneriffe) is a singer-songwriter from the Spanish Canary Islands.

:: Biography

Guerra is the son of Pedro Guerra Cabrera, the first President of the Canarian parliament. He began studying the guitar at the Conservatorio Superior de Música de Tenerife.

At the age of 16 he started to perform regularly throughout Tenerife. At 18 he moved to the university city San Cristóbal de La Laguna, where he met fellow singer-songwriters Andrés Molina <a href=""https://www.last.fm/music/Pedro+Guerra"">Read more on Last.fm</a>",1469299,115937
Phantogram,indie (Origen: indie),Canción,Mouthful of Diamonds,2010,0wS84KJ0rn0hfBK2yDZJRn,26ANkY7nHVPBsnJ7Do5A0c,Eyelid Movies,2010,Phantogram,"Phantogram are a trip-hop/psych-pop duo which formed in 2007 in Saratoga Springs, New York, USA. The band consists of Sarah Barthel (vocals, keyboards) and Joshua Carter (guitar, vocals). Their music can be described as a culmination of unique street beat rhythms, psychedelic melodies and organic textures. The band practices and writes music in an out-of-town farm called Harmony Lodge. The group name was inspired by the optical illusion called phantogram. <a href=""https://www.last.fm/music/Phantogram"">Read more on Last.fm</a>",44795888,1827013
IZAL,indie (Origen: indie),Canción,Desorden,2010,5TLa2U0b00zUsO4NsemDpe,6i0Twqpwao7f4jasg9FQVU,Teletransporte,2010,IZAL,"In 2010, with more than 10 years of experience behind them, five musicians came together to form IZAL. A band made up of Mikel Izal (vocals, composer, guitar, ukulele), Emanuel Pérez “Gato” (bass), Alejandro Jordá (drums and percussion), Alberto Pérez (guitar, Lap Steel) and Iván Mella (piano, keyboards, synthesizers ). Coming from different geographical locations, Madrid became their ""base"" of operations, which is why the name ""Madrid band"" has been highly honored since its inception, despite not being originally from the capital. <a href=""https://www.last.fm/music/Izal"">Read more on Last.fm</a>",2988386,64869
The New Raemon,indie (Origen: indie),Canción,Te Debo un Baile,2010,0y9TgKwklqvg5GzdGy8DKc,0lxyyepBh5m8RG5IUR8qf5,Epés Reunidos,2010,The New Raemon,"The New Raemon is an indie pop band from Barcelona, Spain. The band has been active since 2008 and is fronted by the Catalan musician Ramon Rodriguez who sings and plays guitar. He is accompanied by Ricky Falkner, who plays bass, drums as well as being the backing vocals. Pablo Garrido plays electric guitar and Marc Prats plays keyboard. <a href=""https://www.last.fm/music/The+New+Raemon"">Read more on Last.fm</a>",1865308,53215
