Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Blessd,Reggaeton (Origen: reggaeton),Canción,YOGURCITO,2024,6rZno3nqeT7hv2PnSWRuYS,0MkMu019XCFwwuL1ftHKmQ,BlessDeluxury,2024,Blessd,"Stiven Mesa Londoño (Itagüí, January 27, 2000), known by his stage name Blessd, is a Colombian singer, songwriter and sports manager.

In October 2021, he signed with Warner Music Latina and released his first studio album called ""Hecho en Medellín"". One of his songs was inspired by Octavio Mesa. His most popular song from the album, titled ""MEDALLO"", reached number 1 in Colombia and has more than 431 million views on YouTube. In March 2022, he was nominated for three Heat Latin Music Awards <a href=""https://www.last.fm/music/Blessd"">Read more on Last.fm</a>",9231696,241945
JC Reyes,Reggaeton (Origen: reggaeton),Canción,FARDOS,2024,33VIvWmmCUgix6Htm1WdOJ,060l6oOdSXc1SUJnQDDpI1,FARDOS,2024,JC Reyes," <a href=""https://www.last.fm/music/JC+Reyes"">Read more on Last.fm</a>",3175434,95797
Rvssian,Reggaeton (Origen: reggaeton),Canción,Santa,2024,6a9Z1jUms915w4O7N1PxjY,3uzutRS5qX4ng5Skjh5S6W,Santa,2024,Rvssian,"Tarik Johnson, commonly known as Rvssian and previously as RUSSIAN, is a Jamaican music producer, singer and entrepreneur. Rvssian, is the founder of Head Concussion Records, a music production company situated in Kingston, Jamaica. <a href=""https://www.last.fm/music/RVSSIAN"">Read more on Last.fm</a>",6432744,500541
Nicky Jam,Reggaeton (Origen: reggaeton),Canción,CALOR,2024,5g54T6doN39ejttzpz0uq1,0leCm7DasgqP70lhOVeXyU,INSOMNIO,2024,Nicky Jam,"
Nick Rivera Caminero better known as Nicky Jam was born to a Puerto Rican father and a Dominican mother in 1980 in Boston Massachussets which he live in until he was six and moved to 
Barrio Obrero, P.R. He is a reggaeton artist known for hits like:
""Me Voy Pa'l Party"" ""Chambonea"" 
""No Soy Tu Marido"" ""I'm Not Your Husband"" which is a remix in spanglish of ""No Soy Tu Marido""
 <a href=""https://www.last.fm/music/Nicky+Jam"">Read more on Last.fm</a>",14506427,997149
Alleh,Reggaeton (Origen: reggaeton),Canción,capaz (merengueton),2024,3QbfCvCAOCrSGNcGjtOjYM,2ZrE9RpWOoVhffUupc6hRV,capaz (merengueton),2024,Alleh," <a href=""https://www.last.fm/music/Alleh"">Read more on Last.fm</a>",2236073,128385
Bad Gyal,Reggaeton (Origen: reggaeton),Canción,Chulo pt.2,2024,1NCF4UUsuT6Xzw2Zxd43PJ,14IBdTrbCCeHRZgTATdgRd,La Joia,2024,Bad Gyal,"Alba Farelo Solé (born 7 March 1997), known professionally as Bad Gyal, is a Spanish singer, songwriter, DJ and model. Known for her distinctive overall use of Auto-Tune, Bad Gyal has developed a strong cult following ever since her musical career began in 2016, with her uploading an interpretation of Rihanna's ""Work"", sung in Catalan, to YouTube. She continued to make music as an independent artist, releasing records like ""Indapanden"", ""Jacaranda"" and the popular ""Fiebre"". <a href=""https://www.last.fm/music/Bad+Gyal"">Read more on Last.fm</a>",23115091,418154
FloyyMenor,Reggaeton (Origen: reggaeton),Canción,PELIGROSA,2024,42wdz3j7gstgUuhoFLCXqd,6MikZBKCtKfPM4439yzBRz,EL COMIENZO,2024,FloyyMenor,"Alan Felipe Galleguillos, known professionally as FloyyMenor, is a Chilean singer and songwriter. After self-releasing singles since 2022, he eventually gained international prominence with his hit single ""Gata Only"" with Cris MJ, where he released it through UnitedMasters. <a href=""https://www.last.fm/music/FloyyMenor"">Read more on Last.fm</a>",15474215,644882
Omar Montes,Reggaeton (Origen: reggaeton),Canción,Goteras,2024,4sykJxUsqdXZRqRv1J9fEQ,4mFVkQGAj9T2hyNoxHAcGw,Goteras,2024,Omar Montes,"Omar Ismael Montes Moreno es un cantante y personaje mediático español que se dio a conocer por sus apariciones en reality shows como Mujeres y hombres y viceversa, Gran Hermano VIP y Supervivientes, así como por su relación con Isa Pantoja, hija de Isabel Pantoja.​ <a href=""https://www.last.fm/music/Omar+Montes"">Read more on Last.fm</a>",1867274,111480
Omar Courtz,Reggaeton (Origen: reggaeton),Canción,UNA NOTi,2024,61tC2eD62xjmkEX9FGEad7,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
Gonzy,Reggaeton (Origen: reggaeton),Canción,FRIKI,2024,2LL9GtxbrlGw5htbzQhd1h,56s4Ir20fPiUbIosAdkbky,THE WORLD IS YOURS,2024,Gonzy," <a href=""https://www.last.fm/music/Gonzy"">Read more on Last.fm</a>",1288072,60137
Quevedo,Reggaeton (Origen: reggaeton),Canción,HALO,2024,5ufdUMpR5urDWj8LbsomJi,4P4PTxkt3GcWxRh0gYqhgr,HALO,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Gonzy,Reggaeton (Origen: reggaeton),Canción,X'CLUSIVO (REMIX),2024,2aqRWpP49Gux9UnTtMQBtu,56s4Ir20fPiUbIosAdkbky,THE WORLD IS YOURS,2024,Gonzy," <a href=""https://www.last.fm/music/Gonzy"">Read more on Last.fm</a>",1288072,60137
Quevedo,Reggaeton (Origen: reggaeton),Canción,MR. MOONDIAL,2024,67LKV40NfSSGIJnm0xz6fi,3V2ApPxUSquOkjLQU3wmjh,BUENAS NOCHES,2024,Quevedo,"Pedro Luis Domínguez Quevedo es un cantante de música urbana y rapero español radicado en Canarias.​​ <a href=""https://www.last.fm/music/Quevedo"">Read more on Last.fm</a>",21383405,361580
Nanpa Básico,Reggaeton (Origen: reggaeton),Canción,Hasta Aquí Llegué,2024,0Qe2g06yzLBuuSvVmFiweP,5lyKUk7jLN0Tue0ThuW9kl,Duelo,2024,Nanpa Básico," <a href=""https://www.last.fm/music/Nanpa+B%C3%A1sico"">Read more on Last.fm</a>",2242566,91865
SAIKO,Reggaeton (Origen: reggaeton),Canción,BADGYAL,2024,3ng8tfwvzR4BBwa9yaMms6,5z4aZJ5U7LqwRc2tXk98cc,SAKURA,2024,SAIKO,"Saiko is the name of at least four different music entities:

1) Saiko is a Pop rock band from Chile. Former La Ley members, Luciano Rojas and Rodrigo Aboitiz decided to create their own band, and they made castings looking for a female vocalist. They finally choose Denisse Malebrán, and debuted in 1999 releasing their first album Informe Saiko. In 2006 Malebrán decided to leave the band to pursue a solo career. In April 2007 she gave her last concert with the band in Teatro Teletón <a href=""https://www.last.fm/music/Saiko"">Read more on Last.fm</a>",8472953,342546
Alleh,Reggaeton (Origen: reggaeton),Canción,capaz (merengueton),2024,4DnrAI8WyUY6gkOwl8GlPN,0sWJ3v0FROzcNzyjNYUs6t,LA CIUDAD,2024,Alleh," <a href=""https://www.last.fm/music/Alleh"">Read more on Last.fm</a>",2236073,128385
Pablo Chill-E,Reggaeton (Origen: reggaeton),Canción,Resentia,2024,2ANtIUI9cipWNI685VdlZb,1CCiPkCw8kCVIwXsNVQgJR,Los Gangsters Tambien Lloran,2024,Pablo Chill-E,"Pablo Chill-E, is a Chilean rapper who uses Autotune and synthetyzers to bend his voice, rapping about common worldwide themes like drugs, crime, sex and money alongside a pre recorded sample of reggaeton music. This merge is known as ""Latin Trap"".
Collaborating with Spanish trap artists Yung Beef and Kaydy Cain, he gained recognition through the EP ""Antijiles."" Besides his known cliche lyrics of the style, he also addresses political corruption, societal opportunities, friendship, and the unique context of his home country. <a href=""https://www.last.fm/music/Pablo+Chill-E"">Read more on Last.fm</a>",7088668,109152
Omar Courtz,Reggaeton (Origen: reggaeton),Canción,S I T E G U S T A N L A S G A T A S,2024,2LBqFFGI9G5hn136dS4giv,3C5uwdRE5QRoXSGPPxpDd4,PRIMERA MUSA,2024,Omar Courtz,"Joshua Omar Medina Cortés (Carolina, Puerto Rico, 11 de octubre de 1997), conocido artísticamente como Omar Courtz, es un cantante y compositor puertorriqueño de los géneros reguetón, trap y Rhythm and blues latino. <a href=""https://www.last.fm/music/Omar+Courtz"">Read more on Last.fm</a>",8800894,190325
Sky Rompiendo,Reggaeton (Origen: reggaeton),Canción,Espectacular,2024,4HnuPc5Cng3tbwunyqSMNi,2HLdCDKtyV4VxHLYk5xvAS,Espectacular,2024,Sky Rompiendo,"Alejandro Ramírez Suárez (born May 23, 1992), better known as Sky Rompiendo (“breaking sky” or “Sky breaking”), Sky Rompiendo el Bajo or just Sky is a Colombian producer, songwriter and DJ. He gained recognition at a young age, creating hits with Latin trap and reggaetón artists such as Anitta, Feid, J Balvin, Karol G, Maluma, Nicky Jam and Ozuna. He has received six Latin Grammy Awards as a producer and songwriter.

Ramírez was born on May 23, 1992, in Medellín, Colombia. <a href=""https://www.last.fm/music/Sky+Rompiendo"">Read more on Last.fm</a>",2704148,153928
SAIKO,Reggaeton (Origen: reggaeton),Canción,ESKELETO,2024,2p18r1QWKY5jcbZhKYJTZ6,1oQq7r6KXUielUomejFVy6,ESKELETO,2024,SAIKO,"Saiko is the name of at least four different music entities:

1) Saiko is a Pop rock band from Chile. Former La Ley members, Luciano Rojas and Rodrigo Aboitiz decided to create their own band, and they made castings looking for a female vocalist. They finally choose Denisse Malebrán, and debuted in 1999 releasing their first album Informe Saiko. In 2006 Malebrán decided to leave the band to pursue a solo career. In April 2007 she gave her last concert with the band in Teatro Teletón <a href=""https://www.last.fm/music/Saiko"">Read more on Last.fm</a>",8472953,342546
Rauw Alejandro,Reggaeton (Origen: reggaeton),Canción,Amar De Nuevo,2024,4jjFjbqCTkaN1mGb0BMYl2,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Feid,Reggaeton (Origen: reggaeton),Canción,Brickell,2024,0rNqDh9zWWJVTLS4VfceHP,5WTsC6KDdxp9xVQrAMIU6c,MANIFESTING 20-05,2024,Feid,"Salomón Villada Hoyos, also known as Ferxxo or Feid, is a prominent Colombian singer and songwriter in urban music. Born on August 19, 1992, in Medellín, Colombia, he developed a passion for music from a young age and participated in music extension courses with his parents. Starting with the clarinet, he later shifted his focus to his voice and became a member of the University of Antioquia choir.

Since 2015, Feid has dedicated himself to singing and songwriting <a href=""https://www.last.fm/music/Feid"">Read more on Last.fm</a>",54567869,603941
De La Rose,Reggaeton (Origen: reggaeton),Canción,LOS FIN DE,2024,0DfkS7yqoFniOUDOcpPVCR,2mKKlq0CCG1EbSCDpwFc84,LOS FIN DE,2024,De La Rose," <a href=""https://www.last.fm/music/De+la+rose"">Read more on Last.fm</a>",1260525,67138
Alvaro Diaz,Reggaeton (Origen: reggaeton),Canción,GATITAS SANDUNGUERAS - VOL.1,2024,6BpZpCM8d8FJnVnr1IbnFL,7kfPf285KnlWUTbqaB1jnI,SAYONARA,2024,Alvaro Diaz,"Jorge Álvaro Díaz Conocido como Álvaro Díaz y nacido en la isla de San Juan, Puerto Rico; es un joven publicista y rapero de 29 años de edad.

Comenzando desde chico su gusto por el Hip-Hop (el Rap en específico) Álvaro comienza su introducción a este género improvisando en pistas y grabando desde tiempo atrás. Casi 10 años tuvieron que pasar para que el joven rapero viera plasmado su trabajo en la calle, menos de 3 años activo con el proyecto y la música de Álvaro Díaz ya ha logrado posicionarse dentro del mercado latino <a href=""https://www.last.fm/music/Alvaro+Diaz"">Read more on Last.fm</a>",22854830,240499
Feid,Reggaeton (Origen: reggaeton),Canción,SORRY 4 THAT MUCH,2024,63pLfjK6FvcYJYMGwtHjd6,1kZGpaXOeB48TPT2JatjvC,SORRY 4 THAT MUCH,2024,Feid,"Salomón Villada Hoyos, also known as Ferxxo or Feid, is a prominent Colombian singer and songwriter in urban music. Born on August 19, 1992, in Medellín, Colombia, he developed a passion for music from a young age and participated in music extension courses with his parents. Starting with the clarinet, he later shifted his focus to his voice and became a member of the University of Antioquia choir.

Since 2015, Feid has dedicated himself to singing and songwriting <a href=""https://www.last.fm/music/Feid"">Read more on Last.fm</a>",54567869,603941
Nanpa Básico,Reggaeton (Origen: reggaeton),Canción,Hasta Aquí Llegué,2024,08pbRBstuvH7ArRxeb8fwT,7hYoXVqpRhN9ATvO8Kf3w5,Hasta Aquí Llegué,2024,Nanpa Básico," <a href=""https://www.last.fm/music/Nanpa+B%C3%A1sico"">Read more on Last.fm</a>",2242566,91865
RØZ,Reggaeton (Origen: reggaeton),Canción,flashes,2024,6ciaJyxPG3OueX32rd57jA,1xtogJBn8wOmtb7uNHCl6h,flashes,2024,RØZ," <a href=""https://www.last.fm/music/R%C3%98Z"">Read more on Last.fm</a>",1157913,79659
JHAYCO,Reggaeton (Origen: reggaeton),Canción,Quimik,2024,3BV2Z14N57hXOohIoD6ZH3,67JIMv9vCB2ukBdEbtUmUG,Le Clique: Vida Rockstar (X),2024,JHAYCO,"Jesús Manuel Nieves Cortez (born April 9, 1993), known professionally as Jhayco (formerly Jhay Cortez), is a Puerto Rican singer and rapper from Río Piedras, San Juan. After releasing multiple EPs, his debut studio album, Famouz, was released in 2019. The album contained features from J Balvin, Bad Bunny, Rafa Pabön, C. Tangana, Almighty, Tainy & Zion y Lennox. The album also contained his breakout songs No Me Conoce and No Me Conoce - Remix.
 <a href=""https://www.last.fm/music/Jhayco"">Read more on Last.fm</a>",15659128,393563
SAIKO,Reggaeton (Origen: reggaeton),Canción,COMO SUENAN LAS ESTRELLAS,2024,29MAYnmNwruONslO4E1iZD,5z4aZJ5U7LqwRc2tXk98cc,SAKURA,2024,SAIKO,"Saiko is the name of at least four different music entities:

1) Saiko is a Pop rock band from Chile. Former La Ley members, Luciano Rojas and Rodrigo Aboitiz decided to create their own band, and they made castings looking for a female vocalist. They finally choose Denisse Malebrán, and debuted in 1999 releasing their first album Informe Saiko. In 2006 Malebrán decided to leave the band to pursue a solo career. In April 2007 she gave her last concert with the band in Teatro Teletón <a href=""https://www.last.fm/music/Saiko"">Read more on Last.fm</a>",8472953,342546
Pablo Chill-E,Reggaeton (Origen: reggaeton),Canción,Bastardo (feat. Ñengo Flow & Jere Klein),2024,7xjFEvchFCiAmuseCBModI,1CCiPkCw8kCVIwXsNVQgJR,Los Gangsters Tambien Lloran,2024,Pablo Chill-E,"Pablo Chill-E, is a Chilean rapper who uses Autotune and synthetyzers to bend his voice, rapping about common worldwide themes like drugs, crime, sex and money alongside a pre recorded sample of reggaeton music. This merge is known as ""Latin Trap"".
Collaborating with Spanish trap artists Yung Beef and Kaydy Cain, he gained recognition through the EP ""Antijiles."" Besides his known cliche lyrics of the style, he also addresses political corruption, societal opportunities, friendship, and the unique context of his home country. <a href=""https://www.last.fm/music/Pablo+Chill-E"">Read more on Last.fm</a>",7088668,109152
Darell,Reggaeton (Origen: reggaeton),Canción,Sexy Sensual,2024,7saa8t9KRzBnPXuyjNujvK,2ODIMjRh2s81YSHaJyta3x,Sexy Sensual,2024,Darell,"One of the most sought-after artists from the latest wave of the Urban Latin movement, Puerto Rico native Darell emerged as both a sought-after composer in 2018, playing a definitive role in numerous hits and attracting a rapid fan base back home. Among many smashes, Nío García, Casper Mágico y Bad Bunny’s “Te Boté REMIX” [feat. Ozuna, Nicky Jam y Darell] stood out as one of the year’s most heard and streamed songs, spending 41 weeks on the Latin Airplay chart and peaking at #2. <a href=""https://www.last.fm/music/Darell"">Read more on Last.fm</a>",2060814,196887
Danny Ocean,Reggaeton (Origen: reggaeton),Canción,Ley universal,2024,3LajiduYalkeMeYbYJQP0s,79t9QXn7NKUDBPo4rywYcy,REFLEXA,2024,Danny Ocean,"Daniel Alejandro Morales Reyes (born 5 May 1992), known by his stage name Danny Ocean, is a Venezuelan singer, songwriter and record producer born in Caracas, Venezuela. He began his professional music career in 2009 with the creation of his YouTube channel. Daniel  is best known for his song ""Me Rehúso"", the first Latin solo artist song to reach 1 billion streams on Spotify, which it did in 2020. <a href=""https://www.last.fm/music/Danny+Ocean"">Read more on Last.fm</a>",12067566,498369
