Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Stacy Kidd,funk (Origen: classic funk),Canción,Music For You - MF Mix,2024,5mgWJyUi9CRaHHo7SFwyfI,6rNPxgPbhYdAv9tkkhOio7,16,Gravity,2024,Stacy Kidd,"Stacy Kidd was born in Chicago in 1972 and started DJing in 1987 after being amazed by the music he was hearing on the radio. He started out recording Chicago house mixes off the radio, and would try to mix them together with 2 tape decks. He would even try to mix them together on one radio with 2 tape players on it. After doing that for a year, Stacy began to have a good ear for the music and started to buy records…. but didn’t even own a turntable yet. <a href=""https://www.last.fm/music/Stacy+Kidd"">Read more on Last.fm</a>",54413,13498
Boston Bun,funk (Origen: classic funk),Canción,RELIEVED // GUILTY,2024,6RcFj6knQNW2amp1hmoODU,2h0lV7YzcGo848qg5mKsBL,20,MIXED FEELINGS,2024,Boston Bun,"Boston Bun discovered electronic music on TV when he was 16 years old. He watched video clips by The Chemical Brothers, The Detroit Grand Pubahs or Basement Jaxx. It became obvious to him: he would be a director of strange videos. While learning how to be a director, he discovered music production.

A few years later, producing tracks in his bedroom and looking for vinyl nuggets on YouTube were his main activity. In 2012, Boston Bun completed work on his first official remix, and started mixing at the Social Club twice a month. <a href=""https://www.last.fm/music/Boston+Bun"">Read more on Last.fm</a>",1144996,156022
Floorplan,funk (Origen: classic funk),Canción,Summa Funk,2024,2O8DDuk0uguyqqbhciL7jJ,11q2C0jSRLoLELO7cyPWOx,14,The Master’s Plan,2024,Floorplan,"Floorplan is the father-daughter duo of Robert & Lyric Hood who have re-positioned the euphoric feel of gospel into their disco, funk and soul styled house across the world’s dancefloors.

Their latest album ‘Victorious’, the second Floorplan album that fell hot on the heels of the hit single ‘Music/Tell You No Lie’, was released in June 2016 on Robert Hood’s own M-Plant imprint. The album is the follow up to 2013’s ‘Paradise’ which spawned ‘Let’s Ride, ‘Baby Baby’ and the massive ‘Never Grow Old’. <a href=""https://www.last.fm/music/Floorplan"">Read more on Last.fm</a>",562306,73996
Willow Stephens,funk (Origen: classic funk),Canción,Tunnel Vision,2024,1Vkn7qPTWmEl6yDR46RjAN,6lgYtcJdANfL1cE4OsQxot,26,Future Classic,2024,Willow Stephens," <a href=""https://www.last.fm/music/Willow+Stephens"">Read more on Last.fm</a>",41287,4428
Joey Finnz,funk (Origen: classic funk),Canción,Funk Around,2024,2Ukof5YNqVNze0rUPTht3m,1INOLJ4oJqdNxivhvf4ipV,1,Funk Around,2024,Joey Finnz," <a href=""https://www.last.fm/music/Joey+Finnz"">Read more on Last.fm</a>",30,18
Rachel Portman,funk (Origen: classic funk),Canción,Tipping Points: V. Earth,2024,0XsrTK7LyG72p19ST3T4y3,0jX7FjzadE3aDDqwasTJyK,19,V. Earth,2024,Rachel Portman,"Rachel Mary Berkeley Portman (born 11 December 1960 in Haslemere, England, UK) is a British composer, best known for scoring films. She was educated at Charterhouse School and Worcester College, Oxford.

Ms. Portman has composed the scores for dozens of feature films, including ""Emma"", ""Chocolat"", ""Oliver Twist"", ""The Cider House Rules"", ""The Duchess"", and ""Never Let Me Go"".
She was the first female composer to win an Academy Award in the category of Best Musical or Comedy Score (for ""Emma"" in 1996). <a href=""https://www.last.fm/music/Rachel+Portman"">Read more on Last.fm</a>",5501997,396149
Chris Joss,funk (Origen: classic funk),Canción,Exit Time,2024,1QkPSgaMRZxVgBtJGLUuTZ,0rAlKNqIlX8zJnHkaLQ4ux,11,Classic Lineup,2024,Chris Joss,"Frenchman Chris Joss is a self-taught multi-instrumentalist and autonomous studio producer. Having lived in London most of the 90's, Joss digested the vibrant music scenes of the city while working as a sound engineer and playing bass & guitar in bands.

in 96 he records his first album The Man With a Suitcase, the soundtrack to an imaginary 60's TV series, a tribute to Lalo Schifrin, John Barry, Quincy Jones, Laurie Johnson. Released in '99 on indie label Pulp Flavor with the Bombay By Bus EP. <a href=""https://www.last.fm/music/Chris+Joss"">Read more on Last.fm</a>",2059640,124412
Joe Zangie,funk (Origen: classic funk),Canción,I'll Be Loving You - Classic Mix,2024,6DS9ghZJmZC8t5RoJ70OZO,11BXsyGZqkLJ0Bc479vh9y,30,I'll Be Loving You,2024,Joe Zangie," <a href=""https://www.last.fm/music/Joe+Zangie"">Read more on Last.fm</a>",4979,953
Funkerman,funk (Origen: classic funk),Canción,Speed Up - Ben Sterling Remix,2024,2hoiqOCWSahPNS71Nz433s,2KCcv9fJh7rxggPkntz3k1,16,Speed Up (Ben Sterling Remix),2024,Funkerman,"http://www.facebook.com/funkerman
http://www.youtube.com/funkermantube/  

Funkerman, known to his postman as Ardie van Beek, (born 1975, Breda, The Netherlands), is a well known DJ/producer and founder of Flamingo Recordings.

From his first love of pioneering US hip hop, through obsessive crate digging for classic soul, Disco and Funk, to riding on the first waves of US house; he has always been on a quest to find, make and play new and exciting music.   <a href=""https://www.last.fm/music/Funkerman"">Read more on Last.fm</a>",925745,190869
Paolo MIllon,funk (Origen: classic funk),Canción,Funk of the Future,2024,4tLRzW4xTpQPbOjhtr8ajV,11vFrTTsaaS5ev78tG03sk,21,Wanted Paradise,2024,Paolo MIllon," <a href=""https://www.last.fm/music/Paolo+MIllon"">Read more on Last.fm</a>",4612,1862
Rachel Portman,funk (Origen: classic funk),Canción,Tipping Points: III. Water,2024,7pjBMNabRjZy0IqSrag6oZ,5Xn4qjMhpQSEDckuPAhiZw,34,III. Water,2024,Rachel Portman,"Rachel Mary Berkeley Portman (born 11 December 1960 in Haslemere, England, UK) is a British composer, best known for scoring films. She was educated at Charterhouse School and Worcester College, Oxford.

Ms. Portman has composed the scores for dozens of feature films, including ""Emma"", ""Chocolat"", ""Oliver Twist"", ""The Cider House Rules"", ""The Duchess"", and ""Never Let Me Go"".
She was the first female composer to win an Academy Award in the category of Best Musical or Comedy Score (for ""Emma"" in 1996). <a href=""https://www.last.fm/music/Rachel+Portman"">Read more on Last.fm</a>",5501997,396149
Funky DL,funk (Origen: classic funk),Canción,Change Gears - Instrumental,2024,2UbpxaOiQucm6n3tQlsCPn,4e5P8GG5z6yY7dOvatcpkr,27,I am Reuben (Instrumentals),2024,Funky DL,"Back in 1995 a 17-year-old MC took to the hip-hop scene in the UK. Armed only with a few demos and oblivious of how to prosper in the music industry, little did he know he would end up being one of the few pioneers of hip-hop in the UK.

Funky DL started earning props when his music received regular air play on stations such as Kiss FM, Choice FM and Radio one by the likes of veteran Jockeys such as DJ 279, Max LX and Dave VJ and Tim Westwood.

In <a href=""https://www.last.fm/music/Funky+DL"">Read more on Last.fm</a>",2122468,172955
Kawai Sprite,funk (Origen: classic funk),Canción,out of cbd,2024,7f12cQKk5Hj6wFIIwpH26O,4nemZnzaHpydHG2Q5rEfb2,25,Newgrounds Classics,2024,Kawai Sprite,"Isaac Garcia, better known online as Kawai Sprite, is an American musician. He is the composer and sound designer for Friday Night Funkin'. <a href=""https://www.last.fm/music/Kawai+Sprite"">Read more on Last.fm</a>",2712732,100700
Eddy Mendez,funk (Origen: classic funk),Canción,Time To Get Funky - Vytline Mix,2024,14683qz9wH4FU4h9jwzYuq,4PlEUMGvjLagohzokggPT3,0,Classics Chapter 3 (Remixes),2024,Eddy Mendez," <a href=""https://www.last.fm/music/Eddy+Mendez"">Read more on Last.fm</a>",138,73
Lofi Cat,funk (Origen: classic funk),Canción,Funky Feline,2024,7pgPyTF7EnJFje5OvpB1e7,3yZkwAyptV8t08DaFI2MVR,2,Funky Jazzy Cat,2024,Lofi Cat," <a href=""https://www.last.fm/music/LOFI+CAT"">Read more on Last.fm</a>",46644,8162
Curtis Mayfield,funk (Origen: classic funk),Canción,Move On Up,2024,00dL7e40LaoHJHswVb0h4E,3e8iDUiF5Al2hKrNySeWbX,25,Groove Anthology,2024,Various Artists,"Curtis Mayfield (June 3, 1942 – December 26, 1999) was an American soul, funk and rhythm and blues, singer-songwriter and guitarist from Chicago, Illinois.

Mayfield is probably best known for his anthemic music with The Impressions and for the soundtrack to the blaxploitation film Superfly.

Perhaps because he didn't cross over to the pop audience as heavily as Motown's stars, it may be that the scope of Curtis Mayfield's talents and contributions have yet to be fully recognized. <a href=""https://www.last.fm/music/Curtis+Mayfield"">Read more on Last.fm</a>",20104522,1420770
Crate Classics,funk (Origen: classic funk),Canción,Poison - Potential Badboy Remix,2024,0aseMxZ638eTXqXhSykwcU,3y412ik8DPKnGkwTO9uOzk,26,Poison (Potential Badboy Remix),2024,Crate Classics," <a href=""https://www.last.fm/music/Crate+Classics"">Read more on Last.fm</a>",60089,16672
Rachel Portman,funk (Origen: classic funk),Canción,Tipping Points: VI. Epilogue,2024,0gaKfpB6oultpdOukW1xt8,54zwS28fTWKsZpw3D6wJOl,17,"Rachel Portman: Tipping Points, Vivaldi/Kerschek: The New Four Seasons",2024,Niklas Liepe,"Rachel Mary Berkeley Portman (born 11 December 1960 in Haslemere, England, UK) is a British composer, best known for scoring films. She was educated at Charterhouse School and Worcester College, Oxford.

Ms. Portman has composed the scores for dozens of feature films, including ""Emma"", ""Chocolat"", ""Oliver Twist"", ""The Cider House Rules"", ""The Duchess"", and ""Never Let Me Go"".
She was the first female composer to win an Academy Award in the category of Best Musical or Comedy Score (for ""Emma"" in 1996). <a href=""https://www.last.fm/music/Rachel+Portman"">Read more on Last.fm</a>",5501997,396149
Filarmónica União Sertaginense,funk (Origen: classic funk),Canción,Funk Attack,2024,15xOzXssX2iN1FKiDqy06J,2nJY1dYCWkUZ3B3J5x9b7D,1,A Lenda de Celinda,2024,Filarmónica União Sertaginense," <a href=""https://www.last.fm/music/Filarm%C3%B3nica+Uni%C3%A3o+Sertaginense"">Read more on Last.fm</a>",41,5
Lofi Cat,funk (Origen: classic funk),Canción,Urban Purr-spectives,2024,0zcjjQKZr8qHfoFiKDwMbN,3yZkwAyptV8t08DaFI2MVR,5,Funky Jazzy Cat,2024,Lofi Cat," <a href=""https://www.last.fm/music/LOFI+CAT"">Read more on Last.fm</a>",46644,8162
Eru Flow Flame,funk (Origen: classic funk),Canción,Montagem Coral (Slowed),2024,2Vd9NWHZ5nGrXmVV1gHxCJ,12ScnFCyfi2OHren7dVCsH,27,Montagem Coral (Slowed),2024,Eru Flow Flame," <a href=""https://www.last.fm/music/Eru+Flow+Flame"">Read more on Last.fm</a>",31182,5501
Dennis Ferrer,funk (Origen: classic funk),Canción,Hey Hey - Radio Edit,2024,1QV7xJdprI0JOA6GeGBHCh,1gZJOuvWSfZ1e6IVV8OkIq,26,Hey Hey (Da Capo & Kitty Amor Remix),2024,Dennis Ferrer,"As one-half of Sfere Recordings along with house legend Kerri Chandler, Dennis Ferrer’s name has rapidly built momentum over the past five years amongst house music aficionados. Ferrer's soulful and afro-house influenced productions have appeared on leading house music labels stateside and in Europe.   With a discography of original productions that extend from respected labels such as Sfere, Ibadan, Large, and King Street to Basic Recordings, Madhouse and Chillifunk, Ferrer is poised at the very top of the game. <a href=""https://www.last.fm/music/Dennis+Ferrer"">Read more on Last.fm</a>",1288664,223508
Funky DL,funk (Origen: classic funk),Canción,Shackled Hearts - Instrumental,2024,5HdelP06qpEp6jQuTOlCO6,4e5P8GG5z6yY7dOvatcpkr,18,I am Reuben (Instrumentals),2024,Funky DL,"Back in 1995 a 17-year-old MC took to the hip-hop scene in the UK. Armed only with a few demos and oblivious of how to prosper in the music industry, little did he know he would end up being one of the few pioneers of hip-hop in the UK.

Funky DL started earning props when his music received regular air play on stations such as Kiss FM, Choice FM and Radio one by the likes of veteran Jockeys such as DJ 279, Max LX and Dave VJ and Tim Westwood.

In <a href=""https://www.last.fm/music/Funky+DL"">Read more on Last.fm</a>",2122468,172955
Peggy Lee,funk (Origen: classic funk),Canción,Why Don't You Do Right,2024,3AFtH0YWCDsgwrwqh8ylnG,6X0tAcj2WY5Fqapny3MkMJ,21,Sugar,2024,Peggy Lee,"Peggy Lee (26 May 1920 – 21 Jan 2002), was an American Grammy Award-winning jazz/popular music singer-songwriter and Academy Award-nominated actress. She was born Norma Deloris Egstrom in Jamestown, North Dakota. Lee has been cited as an influence by such diverse artists as Bobby Darin, Paul McCartney, Bette Midler, Madonna, Shirley Horn, k.d. lang, Elvis Costello, Dusty Springfield, Dr. John, and numerous others. As a songwriter, she collaborated with Sonny Burke <a href=""https://www.last.fm/music/Peggy+Lee"">Read more on Last.fm</a>",12637706,1488981
Louis Cole,funk (Origen: classic funk),Canción,Wizard Funk,2024,4tURjoOhd7wxL412yA8lb1,1hD0obPJIc7yi3RwwREblP,29,nothing,2024,Louis Cole,"Louis Cole is a Los Angeles-based singer-songwriter, producer and multi-instrumentalist. He is one half of the electro funk duo KNOWER, which he formed with Genevieve Artadi in 2009. The two also frequently collaborate with each other on their respective releases. He is also a member of the experimental duo Clown Core.

Louis released his third studio album Time in 2018. He also has an active YouTube channel where he uploads music videos and other related content, including short comedy songs. <a href=""https://www.last.fm/music/Louis+Cole"">Read more on Last.fm</a>",4607813,198029
MC BF,funk (Origen: classic funk),Canción,RITMADA CLÁSSICA,2024,2j2Rc1MLPnVXWf3Sdtbg0A,30YKvK4wD1kTICC6EfedzC,26,RITMADA CLÁSSICA,2024,MC BF," <a href=""https://www.last.fm/music/Mc+BF"">Read more on Last.fm</a>",1388728,109190
Q Bass,funk (Origen: classic funk),Canción,Funky Hardcore - DJ Hype Remix,2024,3xIBYjmETL57zbyyQAQLfw,7CwGoL907vLBGOLSVJEMFn,4,Classic Subbase,2024,Various Artists,"Original name - Dan Donnelly. He's an owner of the Suburban Base Records.
Groups with him:
Boogie Times Tribe: Jay D'Cruze (aka D'Cruze);
The Joint: Rob Playford, Dave Noddings, Sean O'Keeffe;
Hypersonic: Andre Jacobs.
 <a href=""https://www.last.fm/music/+noredirect/Q+Bass"">Read more on Last.fm</a>",9290,2968
Patrick DJ,funk (Origen: classic funk),Canción,Titanic,2024,1KI2Vp2jOjaCB5dk9MjNHZ,7xjGnuFfv0wD4w8CBcwzGn,37,O Cara do Abacaxi Classic,2024,Patrick DJ," <a href=""https://www.last.fm/music/Patrick+DJ"">Read more on Last.fm</a>",404844,60162
Rachel Portman,funk (Origen: classic funk),Canción,Tipping Points: II. Air,2024,46YqUxUjtptxhK9QZR5GYW,54zwS28fTWKsZpw3D6wJOl,4,"Rachel Portman: Tipping Points, Vivaldi/Kerschek: The New Four Seasons",2024,Niklas Liepe,"Rachel Mary Berkeley Portman (born 11 December 1960 in Haslemere, England, UK) is a British composer, best known for scoring films. She was educated at Charterhouse School and Worcester College, Oxford.

Ms. Portman has composed the scores for dozens of feature films, including ""Emma"", ""Chocolat"", ""Oliver Twist"", ""The Cider House Rules"", ""The Duchess"", and ""Never Let Me Go"".
She was the first female composer to win an Academy Award in the category of Best Musical or Comedy Score (for ""Emma"" in 1996). <a href=""https://www.last.fm/music/Rachel+Portman"">Read more on Last.fm</a>",5501997,396149
Swoosh,funk (Origen: classic funk),Canción,Touch,2024,0MwSy08n4JFvUCGMogz2Xf,0SQFyjExg2msQL7xm8Pdw2,41,Touch,2024,Swoosh,"DJ Swoosh (FIN)

Swoosh a.k.a. Tero Viento attended the first Finnish warehouse parties of the early 90s and has been obsessed with techno culture ever since. Many of the early genres of electronic dance music such as acid, rave, hardcore and drum’n’bass have influenced his current selection of tunes. Especially the harder, harsher side of dance music appealed to him, and albums from numerous different genres piled up in his collection over the years. <a href=""https://www.last.fm/music/Swoosh"">Read more on Last.fm</a>",54357,17639
Rachel Portman,funk (Origen: classic funk),Canción,Tipping Points: V. Earth,2024,4iSnewt6EnPbHZPlKigqx7,54zwS28fTWKsZpw3D6wJOl,4,"Rachel Portman: Tipping Points, Vivaldi/Kerschek: The New Four Seasons",2024,Niklas Liepe,"Rachel Mary Berkeley Portman (born 11 December 1960 in Haslemere, England, UK) is a British composer, best known for scoring films. She was educated at Charterhouse School and Worcester College, Oxford.

Ms. Portman has composed the scores for dozens of feature films, including ""Emma"", ""Chocolat"", ""Oliver Twist"", ""The Cider House Rules"", ""The Duchess"", and ""Never Let Me Go"".
She was the first female composer to win an Academy Award in the category of Best Musical or Comedy Score (for ""Emma"" in 1996). <a href=""https://www.last.fm/music/Rachel+Portman"">Read more on Last.fm</a>",5501997,396149
Gold Record,funk (Origen: classic funk),Canción,Classical Form,2024,0laaBFNbhgNUUa5wrvWYbU,1HVVpZWkvVXEfJVeszhqk8,15,Classical Form,2024,Gold Record," <a href=""https://www.last.fm/music/Gold+Record"">Read more on Last.fm</a>",1026,488
Bob Sinclar,funk (Origen: classic funk),Canción,House Music - Edit,2024,1doxuytmXDBTUdYcIT0gCp,1RkCmF3rQDxfFe8h97OBSR,26,Yellow Productions : A French Touch by Bob Sinclar & Dj Yellow Vol. 2,2024,Yellow Productions,"Bob Sinclar, born in 1969, real name Christophe Le Friant (French pronunciation : kʁistɔf lə fʁijɑ̃), is a French record producer, DJ, remixer and co-owner (with DJ Yellow) of the label Yellow Productions. Sinclar started DJing in 1986, when he was just 18 years old, specializing in funk and hip-hop music, with the name Chris The French Kiss. His first club hit was Gym & Tonic, a track produced by Thomas Bangalter of Daft Punk, featuring unauthorized vocals taken from a Jane Fonda fitness tape. <a href=""https://www.last.fm/music/Bob+Sinclar"">Read more on Last.fm</a>",16183833,1543285
Ohio Players,funk (Origen: classic funk),Canción,Funky Worm,2024,48GNYLbJqwkzUqa6S2oq40,2MMQ9uHzLM28G84UWtf3jx,8,"Nova Classics Funk, Vol. 2",2024,Nova Tunes,"The Ohio Players was a funk and R&B band whose heyday was in the mid- to late 1970s. They formed in Dayton, Ohio in 1959 as the Ohio Untouchables, and initially included members Robert Ward (vocals/guitar), Marshall ""Rock"" Jones (bass), Clarence ""Satch"" Satchell (saxophone/guitar), Cornelius Johnson (drums), and Ralph ""Pee Wee"" Middlebrooks (trumpet/trombone). The Ohio Untouchables broke up in 1963, with Ward leaving for a solo career, but the core <a href=""https://www.last.fm/music/Ohio+Players"">Read more on Last.fm</a>",4012180,577071
Antonio Vivaldi,funk (Origen: classic funk),Canción,"The New Four Seasons - Spring: II. Shepherd's Wildest Dreams (After Violin Concerto No. 1, Op. 8, RV 269, II. Largo, Arr. by Wolf Kerschek)",2024,1QxMIioUmAxh7nlhdQuQvd,6uGXlJMXfdtinhX2GW32S6,18,"II. Shepherd's Wildest Dreams (After Violin Concerto No. 1, Op. 8, RV 269, II. Largo, Arr. by Wolf Kerschek)",2024,Antonio Vivaldi,"Antonio Lucio Vivaldi (4 March 1678 – 28 July 1741) was an Italian composer, virtuoso violinist, impresario of Baroque music, and Roman Catholic priest. He is regarded as one of the leading Baroque composers, with a significant influence across Europe during his lifetime. Vivaldi contributed to developments in orchestration, violin technique, and programmatic music. He played a key role in consolidating the concerto form, particularly the solo concerto, into a widely recognised musical idiom. <a href=""https://www.last.fm/music/Antonio+Vivaldi"">Read more on Last.fm</a>",40854490,1929333
