Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
2 minutos,Latin (Origen: spanish pop),Canción,Melodía de barrio,2010,5Saphxus6UX3TAbwApPJXJ,5ak3UleVbbRDoLwUS8Nxui,32,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
Camila,Latin (Origen: spanish pop),Canción,Abrázame - Versión Acústica,2010,64jazlN0IptURNCcXlWrZ1,1keLgxOT1qqp6O8kEZALyq,27,"There are 2 artists that perform under the name ""Camila"":

1. A Mexican soft rock group.
2. An English speaking VTuber.

1. Camila is a Mexican soft rock group formed in 2005 which reached success in their home country and all over Latin America upon the release of their debut album Todo Cambió. (Not to be confused with South Korean pop group Camila, which can be found here: 카밀라)

The group includes Mario Domm (producer and composer) from Mexico City <a href=""https://www.last.fm/music/Camila"">Read more on Last.fm</a>",10374095,492411
Michael Marc,Latin (Origen: spanish pop),Canción,Aubrey (Bread/David Gates Cover),2010,2q76iFFZB098M4POe61ilS,7r9xDXjAuK3mDY6GzZhZ3j,32," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Michael Marc,Latin (Origen: spanish pop),Canción,Killing Me Softly (Roberta Flack Cover),2010,4GwKbuaDXxytLL5MPQaYkF,7r9xDXjAuK3mDY6GzZhZ3j,25," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Un Nuevo Día (Spanish Pop),2010,66FspLrTehjSUsJCqaqnbk,34FRjQgzXPIYpO0XmagPX0,5," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Michael Marc,Latin (Origen: spanish pop),Canción,Wave (Antonio Carlos Jobim - Instrumental),2010,2D3JOzCb8y9lcBlegRNaSW,0TfmOq6SalVkpHy1HVizCd,29," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Michael Marc,Latin (Origen: spanish pop),Canción,Layla (Eric Clapton - Instrumental Unplugged),2010,4eCqpSgzfKuvZpQHCXlDFl,0TfmOq6SalVkpHy1HVizCd,30," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Adios Al Ayer (Spanish Pop),2010,5sEpHlgY1pRfreGbg7TGMc,34FRjQgzXPIYpO0XmagPX0,6," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Michael Marc,Latin (Origen: spanish pop),Canción,Hotel California (Eagles - Instrumental),2010,0MxAqiS9fS9ygV5WqzLD94,0TfmOq6SalVkpHy1HVizCd,27," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Michael Marc,Latin (Origen: spanish pop),Canción,Besame Mucho,2010,42QylFh1g7nR31S0LhB1zb,7r9xDXjAuK3mDY6GzZhZ3j,19," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Michael Marc,Latin (Origen: spanish pop),Canción,Tears in Heaven (Eric Clapton - Instrumental),2010,1x2jMVLFjJGXILzK3dQ0KR,0TfmOq6SalVkpHy1HVizCd,34," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Nelly Furtado,Latin (Origen: spanish pop),Canción,Fotografía - Duet With Juanes,2010,4oyLaR5i04DYdqEAByke6d,472G6dTzOLZxPoBWvH5atQ,8,"Nelly Kim Furtado (born December 2, 1978 in Victoria, British Columbia) is a Canadian singer and songwriter. Furtado has sold over 40 million records worldwide, making her one of the most successful Canadian artists. She is widely known for her musical versatility and genre experimentation.

She first gained fame with her trip hop-inspired debut album, Whoa, Nelly! (2000), which was a critical and commercial success that spawned two top-10 singles on the Billboard Hot 100, ""I'm Like a Bird"" and ""Turn Off the Light"". <a href=""https://www.last.fm/music/Nelly+Furtado"">Read more on Last.fm</a>",111440053,4679661
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Isabel (Spanish Pop),2010,1hyth6mcnv68LQxY5Kb0TN,34FRjQgzXPIYpO0XmagPX0,1," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Michael Marc,Latin (Origen: spanish pop),Canción,Stardust (Poeira De Estrelas),2010,1JqrHvVu7k82bDwY3ToGzi,7r9xDXjAuK3mDY6GzZhZ3j,16," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Solo Tú (Spanish Pop),2010,1ZWUrYMNoHFJ0fKblWWPCd,34FRjQgzXPIYpO0XmagPX0,4," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Michael Marc,Latin (Origen: spanish pop),Canción,Ondas De La Vida (Original Guitar Music),2010,2VgmYy8NJ0u0FojhGxaRSE,0TfmOq6SalVkpHy1HVizCd,33," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Ya No Me Quieres (Spanish Pop),2010,6ekcIZLKglKYHtJHF58cuM,34FRjQgzXPIYpO0XmagPX0,6," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Charo,Latin (Origen: spanish pop),Canción,Esta Vez Ya No Vuelvo,2010,74Ba34UWor2zMJEvrnWoL7,2gSFWPqXo73QisLT5NbmPG,1,"Maria Rosario Pilar Martinez Molina Baeza (born January 15, 1945), better known as Charo, is a Spanish-American actress, comedienne, and flamenco guitarist, best known for her flamboyant stage presence, her provocative outfits, and her trademark phrase (""cuchi-cuchi"").

 <a href=""https://www.last.fm/music/Charo"">Read more on Last.fm</a>",108180,19058
Michael Marc,Latin (Origen: spanish pop),Canción,Unforgettable (Nat King Cole Cover),2010,0HTJt1nw8jw29zZag3gpk0,7r9xDXjAuK3mDY6GzZhZ3j,18," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Amaury Gutiérrez,Latin (Origen: spanish pop),Canción,Remolino,2010,5LiTkoKPAOZ1CUBcTnwgWb,4oZVAbazCKoqmjRpGAwD5A,26,"De nacionalidad cubana, Amaury Gutiérrez ve la primer luz el 9 de Septiembre de 1963, en Santa Clara, Cuba. Cuando se encontraba cursando la secundaria decidió dedicarse a la música y su oportunidad llegó al responder a una convocatoria de la Escuela de Instructores de Arte, institución donde obtuvo una beca.

En sus composiciones, Amaury Gutiérrez pone énfasis especial en el aspecto vocal, no sólo por su pasado académico, sino por el particular sentimiento que le imprime a sus interpretaciones. <a href=""https://www.last.fm/music/+noredirect/Amaury+Guti%C3%A9rrez"">Read more on Last.fm</a>",54917,7325
Michael Marc,Latin (Origen: spanish pop),Canción,Entre Dos Luces (Spanish Guitar Improvisation),2010,2TQTeLaYvv4kMqAPogTY4l,7r9xDXjAuK3mDY6GzZhZ3j,19," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Michael Marc,Latin (Origen: spanish pop),Canción,Your Song (Elton John - Instrumental),2010,5qAgK8C30YzR46Fgos2ale,0TfmOq6SalVkpHy1HVizCd,40," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Charo,Latin (Origen: spanish pop),Canción,Ingrato Amor,2010,2N32V0es0yOfqtvryeTDDw,2gSFWPqXo73QisLT5NbmPG,2,"Maria Rosario Pilar Martinez Molina Baeza (born January 15, 1945), better known as Charo, is a Spanish-American actress, comedienne, and flamenco guitarist, best known for her flamboyant stage presence, her provocative outfits, and her trademark phrase (""cuchi-cuchi"").

 <a href=""https://www.last.fm/music/Charo"">Read more on Last.fm</a>",108180,19058
Ryan,Latin (Origen: spanish pop),Canción,Rush Love - Spanish Radio Edit,2010,3oKS1LIXpwytH4mPjhV7Eu,1IeffKOuJTqW1GfWvx7Z4J,23,"1. RYAN is an American soloist under WAYF. He made his debut on July 31st, 2025, with the digital single, “AROJIN“. He is known for competing in the survival show, BOYS II PLANET.

2.RYAN es una banda de Garage Rock/Alternativo argentina. Sus integrantes son Dante, Mou, Tortu, Cata y Agus. 
En enero de 2022 presentaron su disco debut ""BAR'CELONA"".
A lo largo de este año, la banda comenzó a pisar fuerte en varios escenarios del circuito alternativo porteño como lo son Moscú y El Emergente <a href=""https://www.last.fm/music/Ryan"">Read more on Last.fm</a>",1953925,293889
Madonna,Latin (Origen: spanish pop),Canción,Spanish Lesson - Live,2010,2zM8s3HAYboGE6saIgdVja,1uiHQYyeEZ9rhKwyw4lc9b,24,"Madonna Louise Veronica Ciccone (born August 16, 1958 in Bay City, Michigan) is an American singer, songwriter and actress. She is considered one of the most influential figures in popular culture and has often been referred to as the ""Queen of Pop"". Madonna is noted for her continual reinvention and versatility in music production, songwriting and visual presentation. She is also known for pushing the boundaries of artistic expression in mainstream music, while maintaining control over every aspect of her career. <a href=""https://www.last.fm/music/Madonna"">Read more on Last.fm</a>",346042751,5409793
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Las Tres de La Noche (Spanish Pop),2010,7jAYjhaLg1j9t7Ne9tpboj,34FRjQgzXPIYpO0XmagPX0,7," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Los Angeles,Latin (Origen: spanish pop),Canción,Momentos,2010,75fzqgCEdgv4RekYIUvKLO,75vcvfORa4otql73VM8txK,2,"LOS ANGELES presents the shining talents of Michele Luppi: an Italian amazing singer who cut his teeth at the VIT Los Angeles, with Robin Randall (co-writer of hits for FM, Mark Free, James Christian etc) as one of his musical coaches.

Upon his return to Italy, he gathered considerable experience having the opportunity to sing alongside some of the most important national and international artists, including: Maurizio Solieri, Andrea Braido, Umberto Tozzi, Glenn Hughes and Ian Paice of Deep Purple. <a href=""https://www.last.fm/music/LOS+ANGELES"">Read more on Last.fm</a>",124524,11790
Michael Marc,Latin (Origen: spanish pop),Canción,Desperado (Eagles - Instrumental),2010,43W6uN68GBstgt4oUwuMB1,0TfmOq6SalVkpHy1HVizCd,23," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Los Angeles,Latin (Origen: spanish pop),Canción,Mónica,2010,6mEuHPSdb4jlaNC52sEb7b,75vcvfORa4otql73VM8txK,0,"LOS ANGELES presents the shining talents of Michele Luppi: an Italian amazing singer who cut his teeth at the VIT Los Angeles, with Robin Randall (co-writer of hits for FM, Mark Free, James Christian etc) as one of his musical coaches.

Upon his return to Italy, he gathered considerable experience having the opportunity to sing alongside some of the most important national and international artists, including: Maurizio Solieri, Andrea Braido, Umberto Tozzi, Glenn Hughes and Ian Paice of Deep Purple. <a href=""https://www.last.fm/music/LOS+ANGELES"">Read more on Last.fm</a>",124524,11790
Los Angeles,Latin (Origen: spanish pop),Canción,¿Has Amado Alguna Vez?,2010,7y9K9UZVfTDPCVBtzEr1B7,75vcvfORa4otql73VM8txK,0,"LOS ANGELES presents the shining talents of Michele Luppi: an Italian amazing singer who cut his teeth at the VIT Los Angeles, with Robin Randall (co-writer of hits for FM, Mark Free, James Christian etc) as one of his musical coaches.

Upon his return to Italy, he gathered considerable experience having the opportunity to sing alongside some of the most important national and international artists, including: Maurizio Solieri, Andrea Braido, Umberto Tozzi, Glenn Hughes and Ian Paice of Deep Purple. <a href=""https://www.last.fm/music/LOS+ANGELES"">Read more on Last.fm</a>",124524,11790
Los Angeles,Latin (Origen: spanish pop),Canción,Abre tu Ventana,2010,4fRunoCryXDEHEcqejx9kb,75vcvfORa4otql73VM8txK,0,"LOS ANGELES presents the shining talents of Michele Luppi: an Italian amazing singer who cut his teeth at the VIT Los Angeles, with Robin Randall (co-writer of hits for FM, Mark Free, James Christian etc) as one of his musical coaches.

Upon his return to Italy, he gathered considerable experience having the opportunity to sing alongside some of the most important national and international artists, including: Maurizio Solieri, Andrea Braido, Umberto Tozzi, Glenn Hughes and Ian Paice of Deep Purple. <a href=""https://www.last.fm/music/LOS+ANGELES"">Read more on Last.fm</a>",124524,11790
Los Angeles,Latin (Origen: spanish pop),Canción,98.6,2010,0wrpTphF6w9SJ2WpHQufsD,75vcvfORa4otql73VM8txK,1,"LOS ANGELES presents the shining talents of Michele Luppi: an Italian amazing singer who cut his teeth at the VIT Los Angeles, with Robin Randall (co-writer of hits for FM, Mark Free, James Christian etc) as one of his musical coaches.

Upon his return to Italy, he gathered considerable experience having the opportunity to sing alongside some of the most important national and international artists, including: Maurizio Solieri, Andrea Braido, Umberto Tozzi, Glenn Hughes and Ian Paice of Deep Purple. <a href=""https://www.last.fm/music/LOS+ANGELES"">Read more on Last.fm</a>",124524,11790
Michael Marc,Latin (Origen: spanish pop),Canción,Knockin' On Heaven's Door (Bob Dylan / Guns n Roses - Instrumental),2010,3lXRYfANlyQAEkPhTKWcgQ,0TfmOq6SalVkpHy1HVizCd,25," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Los Angeles,Latin (Origen: spanish pop),Canción,Evolución,2010,1IiHcScDSvTPWw1JTnATCl,75vcvfORa4otql73VM8txK,1,"LOS ANGELES presents the shining talents of Michele Luppi: an Italian amazing singer who cut his teeth at the VIT Los Angeles, with Robin Randall (co-writer of hits for FM, Mark Free, James Christian etc) as one of his musical coaches.

Upon his return to Italy, he gathered considerable experience having the opportunity to sing alongside some of the most important national and international artists, including: Maurizio Solieri, Andrea Braido, Umberto Tozzi, Glenn Hughes and Ian Paice of Deep Purple. <a href=""https://www.last.fm/music/LOS+ANGELES"">Read more on Last.fm</a>",124524,11790
The Brisks,Latin (Origen: spanish pop),Canción,Pepe Será Papá,2010,30BsmKKRY6ekVs9Ihcj0Z1,53w3lbk9OTgg3utRGdRntL,9," <a href=""https://www.last.fm/music/The+Brisks"">Read more on Last.fm</a>",3155,896
Michael Marc,Latin (Origen: spanish pop),Canción,Ain't No Sunshine (Bill Withers - Instrumental),2010,4RKV0BB01f8Uzpp8D1lGac,0TfmOq6SalVkpHy1HVizCd,24," <a href=""https://www.last.fm/music/Michael+Marc"">Read more on Last.fm</a>",112858,19044
Módulos & Los Iberos,Latin (Origen: spanish pop),Canción,Todo Tiene Su Fin (Spanish Pop),2010,4R5w4foRFxiyt9xRsNmSZI,34FRjQgzXPIYpO0XmagPX0,10," <a href=""https://www.last.fm/music/M%C3%B3dulos+&+Los+Iberos"">Read more on Last.fm</a>",1432,334
Reik,Latin (Origen: spanish pop),Canción,Noviembre Sin Ti,2010,1HGoJsL1fukNvcGodMa65K,1QOVPH6w0xGNyZF2KPIzEd,32,"Reik is a Mexican band from Mexicali, Baja California, Mexico. Formed by Jesús Alberto Navarro Rosas (Lead Vocals), Julio Ramírez Eguía (Guitar, Backing Vocals), and Gilberto Marín Espinoza ""Bibi"" (Backing Guitar, Backing Vocals).

In 2003, Jesús Navarro and Julio Ramirez started their then-nascent musical project, tentatively called ""Reik"". It was then they recorded their first demos, which were released through the Mexican underground club scene. <a href=""https://www.last.fm/music/Reik"">Read more on Last.fm</a>",13692941,601243
The Brisks,Latin (Origen: spanish pop),Canción,"María Cristina ""Con la Droga No""",2010,04OuuWjWyydxGM0BRD8Sbp,53w3lbk9OTgg3utRGdRntL,4," <a href=""https://www.last.fm/music/The+Brisks"">Read more on Last.fm</a>",3155,896
Miss Caffeina,Latin (Origen: spanish pop),Canción,N=1,2010,3hF4gQLaQCw3kVGqXE1GLS,4jrxwE2NqPv9FmFJylPeH5,23,"Miss Caffeina is an indie pop/rock group from Spain, formed in Madrid in 2006. The band's current lineup features Alberto Jiménez (vocals), Sergio Sonal (guitar), Antonio Poza (bass), and Álvaro Navarro (keyboards).
The band initially gained recognition with a series of EPs, including Destrucción Creativa (2007), En Marte y Carrusel (2008), and Magnética (2009). Their debut full-length album, Imposibilidad del fenómeno, was released in 2010. <a href=""https://www.last.fm/music/Miss+Caffeina"">Read more on Last.fm</a>",1948667,64200
Maga,Latin (Origen: spanish pop),Canción,Sal y Otras Historias,2010,1FTTdwQbPW0LzirXGedGm4,3PbUrZ3EFTzP011u6n8q4A,24,"There are two Maga´s.

A Spanish band from Sevilla (Spain) with David García (drums), Javier Vega (bass) & Miguel Rivera (vocals, lyrics, keyboard and guitar)
 They took the name of Maga from a character of Julio Cortázar's book ""Rayuela"". 
 Their 1st EP (Bidimensional) was one of the best EP's in Spain as said spanish music magazines as Muzikalia or Rockdelux. In 2002 they release Their first album  Maga (The white one). In 2004, they record their second album  Maga (the black one), and in 2006 the third, named Maga too (red) . <a href=""https://www.last.fm/music/Maga"">Read more on Last.fm</a>",1358284,93010
Amaia Montero,Latin (Origen: spanish pop),Canción,Chiquitita - Spanish Version,2010,1pxONouV0aTwiM5FeQQdvH,20j5ttGPiospy77dO2811f,48,"Amaia Montero Saldías (born August 26, 1976 in Irun, Gipuzkoa) is a Spanish singer and song writer.

She was the vocalist of the group La Oreja de Van Gogh, which obtained great hits and has earned fame at the Iberoamerican level.

She started studying Chemistry in the UPV/EHU where she met the rest of the members of the band, but when the band became famous she started studying Psychology at the UNED. Just like the rest of the group, she later stopped studying. <a href=""https://www.last.fm/music/Amaia+Montero"">Read more on Last.fm</a>",1322389,78567
